temp,humidity,metabolic_rate,clothing_insulation,heart_rate,skin_temp,score
24.261867855386654,63.781218018868415,2.316360433253622,1.059076189096056,72.73,31.774012,-104.50401161193848
26.095304937692315,44.168489594314785,1.8929569084428892,1.0417208642558402,75.29,29.974243,-105.2642431640625
24.82509174188434,50.459463032526756,1.7654107742502192,0.41993250059865306,74.44,31.032698,-105.4726976776123
27.692250415824283,59.76308099686412,2.164963567297117,0.6796947262135398,76.71,33.53697,-110.24696823120117
25.31162423537752,65.49487918420354,2.204750712084623,0.49621932077348174,74.96,32.971054,-107.93105407714843
27.160622452457474,61.02019946188905,1.1958992978138383,0.7687948587929581,82.74,32.675884,-115.41588424682617
26.343177161575362,43.555247282574086,2.3446757894331336,1.148228365937303,74.79,30.538671,-105.32867149353028
25.0251137822747,41.569539528978865,1.7417967849311988,0.8579627863761488,77.97,32.332344,-110.30234405517578
25.318154266858713,49.92802868093567,1.4502284038505442,0.5664022406598859,71.15,30.800758,-101.95075836181641
26.477906837335667,53.6071558568432,1.0755467569437445,0.7419369898954595,68.1,32.2365,-100.33649978637695
26.337391928741823,57.16843334023268,2.404016485722055,0.5924288415298231,76.61,32.115795,-108.72579513549805
27.2288201684565,69.42584728395508,2.146259405442504,0.8782403762044999,76.3,34.205544,-110.5055435180664
25.77527736590898,48.63399145226337,1.8680214690383128,0.9766246114405501,75.32,30.239689,-105.55968887329101
27.989834020055362,67.46772722383326,1.9724936258144745,0.30086777783842517,81.12,33.11942,-114.2394190979004
27.257388636337208,66.08353858589109,1.1688904659847836,0.6187865307874549,73.57,33.42237,-106.99237091064452
25.841586515967954,69.17834211300587,1.4344760603939148,1.0436258156633391,70.87,32.82071,-103.69070922851563
25.648916486969295,57.02296002922501,1.0459414671587817,0.36088701112631494,80.0,30.975325,-110.9753246307373
25.929885264302836,63.33804404540693,1.414674617262635,1.1723741101155982,75.95,32.437874,-108.38787384033203
24.77599527508498,67.35117191911532,2.1655331694034983,0.903606933102044,72.81,32.76216,-105.57216125488281
27.386621053569193,62.643892182899535,1.2181418363662988,0.4862995497459244,79.74,32.427025,-112.16702484130859
24.302078405871733,42.8442656242527,1.6002659781605009,0.3389174795176992,74.41,30.642492,-105.05249229431152
25.65593160479211,64.26372406800573,1.146963933342866,0.3069433376877523,81.09,31.982323,-113.0723226928711
27.007942927571285,53.58040876830196,1.8710833955475312,0.6556862209526335,74.05,32.25525,-106.3052490234375
24.44370984120463,63.809670749743205,1.416105767373974,0.6202784866090938,69.24,32.022144,-101.26214431762695
27.507847863783454,68.10063743469473,1.745634226782683,0.9964721245835886,77.42,33.345512,-110.76551239013672
27.073387088884097,53.54470015677639,2.4396660637508263,0.6062123535558244,73.76,32.25525,-106.0152490234375
26.55950220827761,67.7089862360616,1.9872918176063377,0.4624216320564265,76.59,33.02969,-109.61968978881836
24.53379210053006,40.31708644745272,2.3068972239534844,1.1722188306404289,72.99,31.477041,-104.46704124450683
24.515966229089308,59.484235568630695,1.4145757591590082,0.680347365948853,69.07,31.475883,-100.54588348388671
27.898371410498623,65.22946801821016,1.4962095637930606,1.0351643161180468,76.97,33.658985,-110.62898513793945
27.767133889310653,57.848692341249745,1.7266749780866664,0.8764655939134667,76.18,33.935482,-110.11548202514649
25.113821154558362,65.13659072014104,2.4451767684723285,0.800237471354208,79.64,32.958675,-112.59867538452148
26.084797540721468,59.60334383156897,1.2316171114682428,0.41564503552377874,75.53,31.127352,-106.65735176086426
24.203438142298346,58.04717622678662,1.2776618158680018,0.5012206134100139,71.92,31.281046,-103.20104591369629
27.032901809785653,53.36807671571175,2.3586616917627414,1.0549023802508237,73.62,32.08225,-105.70224868774415
24.15120313876595,45.142361874344566,1.708308822006724,0.7445553284939186,76.58,30.409094,-106.98909385681152
26.823986379008705,51.83787483673628,1.3971230788085256,0.47441110153269295,79.44,31.525082,-110.96508163452148
26.607789603828326,65.91540749037398,2.0041550161323167,0.6720636056766397,79.48,33.40019,-112.88018844604493
27.950753567657806,44.7081628439587,1.4790102241410596,0.5662419748676804,71.1,32.230694,-103.33069381713867
24.45276601804929,49.7729566099587,1.288695652751115,1.0230323427431807,71.55,30.291904,-101.84190444946289
27.41891738604629,59.25651841495399,2.122191658888277,1.0063793668882406,76.78,32.676594,-109.45659378051758
26.68989756159554,66.96382648157078,1.0017462226474716,0.5561849129421492,77.84571428571428,32.250057,-110.09577150617326
27.88484426469265,65.08003471482789,1.712393820070972,0.5625961542939388,76.37,33.37927,-109.74926864624024
26.17312228822125,49.08810542620829,1.1972863446438242,0.6967763274210634,76.11,31.507244,-107.61724411010742
24.31784287429378,41.03087339470284,1.900964916575844,0.706176081342414,74.88,31.764046,-106.64404571533203
26.963348897892224,67.49799247078946,1.1058357745807004,1.153743944845779,73.46,33.67864,-107.13863845825195
25.15203426117665,69.45587349856035,1.3533760668790944,0.8657984938617123,71.63,34.08783,-105.71782958984375
25.558666309569638,42.12859661313615,1.6306258480235942,0.9203090235770608,78.48,31.597013,-110.07701347351075
26.019772039682337,67.95642412023926,1.1328967751907935,1.142659355938238,80.88,33.036972,-113.91697204589843
24.57273589162081,65.01449926919366,1.2761328956863127,0.9965268443171504,72.87,31.689697,-104.559697265625
25.220146678757583,47.702354203405626,2.0598258407164796,0.9787560581924815,75.22,30.588749,-105.80874893188476
25.814564213435684,49.29435067890048,1.7648586770580739,0.6018999738347857,77.28,30.954638,-108.23463752746582
26.773650525762335,52.45003533602604,2.443062891265363,0.6440184996274212,75.3,31.613949,-106.91394882202148
24.81031435023241,44.44805248551909,1.3276107656058849,0.5766238412443957,70.31,30.477798,-100.78779846191406
24.262812576060877,68.51004022691555,1.1806691318630238,1.1676922580244617,74.03,31.442514,-105.47251441955567
27.758672169626614,45.934864423200686,1.155032898181139,0.6936353000653992,73.78333333333335,32.61366,-106.39699223836264
27.76438929413898,58.449701556132204,1.2767763132536258,0.6645228749629322,74.57,33.328762,-107.89876205444335
27.94741078790289,45.72476350730686,1.9353531205060035,0.9654021881395725,73.17,32.243893,-105.41389266967774
24.671613719890384,54.690912928784925,2.132037278909097,1.0779863855274021,74.22,31.146715,-105.36671516418457
25.671313817236154,57.7376314414187,1.5003115499125523,1.0832804027597183,76.65,31.278757,-107.92875709533692
25.525736283656492,44.90978923199359,1.4028593003507799,0.6770046387607951,71.47,30.480198,-101.95019790649414
26.460884547093638,48.25459477618964,1.5954952816921524,1.0708024669805682,73.9,30.98594,-104.88594093322754
24.775661535590253,43.98467241392979,1.0276345674418175,0.8526413517909406,73.36,31.048035,-104.40803466796875
26.3376329900026,48.73607803588923,2.099092091522064,0.9279782938376198,73.87,30.98594,-104.85594093322754
25.195162277112466,58.09420023751589,1.726615650414079,1.07445118592815,77.24,31.706245,-108.94624542236328
25.980335689998522,52.24268542403026,2.048130374413365,0.42051844461502685,80.56,31.161974,-111.72197395324707
27.446466654418195,43.807246747874245,1.959351449148454,0.7898300342790602,72.8,32.090725,-104.89072494506836
27.24256395006222,58.178652697858396,1.4273676162749585,0.44667046282120015,74.31,31.798975,-106.10897499084473
24.892000479309058,45.78407914279845,1.3559350061552093,0.6435519216353958,71.03,30.93105,-101.96104934692383
26.16985989428014,68.6267935653928,1.40007385146911,0.5916859288880342,71.48,33.63975,-105.11975143432618
27.701459389636494,47.52510638787738,1.3982187117350162,1.1884683076024298,72.46,31.69468,-104.1546792602539
25.665044541305306,63.55476005447211,1.6158739167266472,0.4206805927188781,79.33,32.323307,-111.65330703735351
27.9239780243149,51.63297253969572,2.399751469615378,0.7941891768582762,74.1,33.98286,-108.08286056518554
25.637973004837974,62.73410150584229,2.354809997091329,1.1775767514265514,79.06,32.31667,-111.37666946411133
27.30331111938709,42.39773804894633,1.997247704334116,0.5651922853648066,73.21,31.665873,-104.87587257385253
25.994535732641086,61.98718351760702,2.1066530950171343,1.1328673023582891,77.71,32.194984,-109.90498443603515
26.542334592024403,47.89543383479538,1.230049718720911,0.8819902349914841,70.6,31.16248,-101.76247940063476
25.791956506857908,62.875616403565324,1.1934976635349315,1.0686826020444016,85.38,32.58152,-117.9615200805664
27.83390294240415,57.819381749597156,2.071808470172018,1.1407093299695936,75.74,33.227272,-108.9672720336914
27.484342353332874,57.22542401695647,1.9602252943468277,1.1410656869464781,76.41,32.532124,-108.94212356567382
27.12054276905343,46.5831454255941,1.6404771383900831,1.0774142428583984,79.37,31.495249,-110.86524879455567
25.693261167185845,54.5438332537659,1.54150590712903,0.9407388995553325,79.94,30.773987,-110.71398681640625
25.384449842105067,65.95878956596698,1.3562064936701481,0.8954922283994591,75.63,32.36476,-107.99476135253906
26.546604476072407,69.65945165806902,1.465354373915602,0.5365755467811375,72.46,32.70629,-105.16629119873046
27.21132162866192,64.56063019754438,1.6647983597349696,1.113710863930465,77.7,32.966274,-110.66627426147461
27.04620723313203,69.6509746507934,2.3325193292656032,0.36414661349224975,71.13,33.075912,-104.20591247558593
25.6649552995557,60.38072487378795,1.7062548472446741,0.3683818302727216,79.48,31.497826,-110.9778256225586
24.126264654307654,57.190495093887485,2.0587677497983123,0.4840363964521793,72.04,31.38424,-103.42423919677735
25.167316327770376,43.923119663109404,1.2091559416480584,0.9398669551380807,78.32,30.802889,-109.12288887023925
24.6353334203874,66.95396064363166,1.4292634475821204,0.4442027198315257,70.78,33.431522,-104.21152236938477
24.83619367189426,51.33763045766746,2.489013980246095,0.624462509542749,74.17,31.179243,-105.34924308776856
27.301706073660476,43.38414593388325,2.073656159219974,0.6536588679304312,73.52,32.030106,-105.55010559082031
25.839976286365168,52.747624747823075,2.35460194395851,0.8704035119221067,77.91,31.701324,-109.61132446289062
26.123835722678862,64.52237451739461,1.72951724051499,1.161238714543851,80.15,32.506115,-112.6561149597168
25.924775529502508,43.52762419982313,1.6183627580413515,0.8292435457659051,77.01,30.094086,-107.10408569335938
27.08638565811646,56.37857567380371,1.7574035870446882,0.809442488126833,78.43,32.26067,-110.69066970825196
27.383245200119976,44.11232946190977,2.3005032853756613,0.34320900038511254,75.07,32.231747,-107.30174667358398
27.076681203313026,57.17816762980408,1.444239595771202,1.0623911708457034,76.18,32.285694,-108.46569412231446
25.58926976974738,68.99712545168727,1.5291741144211022,1.0080008608280844,78.18,32.82071,-111.00070922851563
25.668827144125487,68.5010604141883,2.213734471995796,0.8936021568288939,76.38,32.11125,-108.49125183105468
24.9339001024204,59.7377937190923,1.760041017175376,0.34169914677736585,76.1,31.776718,-107.87671813964843
25.108124807759122,61.43633133165579,1.8268328988248825,0.9187610207802421,77.75,31.150227,-108.90022659301758
27.878078267529368,46.08759753771915,2.443071747042143,1.1706083535483227,72.94,31.602753,-104.54275268554687
24.796401484019842,49.42678522541861,2.347997824597253,0.7316472688858,73.32,31.327366,-104.64736587524413
24.396597308641137,43.73280424204773,1.9030960449690892,0.315244298697022,74.11,31.086323,-105.19632278442383
26.820394879352964,67.22442341313148,1.6853332427437795,0.49348704320801506,78.91,33.223633,-112.1336328125
24.01674867397661,66.53957079441385,1.1375517821758439,0.3487999709390351,70.1,31.485332,-101.58533248901367
24.05397848868618,45.449803240624945,2.383892048893593,0.38151279053413095,74.45,31.086323,-105.53632278442383
24.877879837718297,65.10714646198414,2.0675722719115486,0.7325827031329668,75.79,32.958675,-108.74867538452149
27.511155648751433,56.94193792434246,2.0837182443282325,1.1360115644108797,75.74,32.532124,-108.27212356567382
27.37174702800094,50.985077451906726,1.9707718269033117,1.007370673726715,73.47,32.244164,-105.71416351318359
24.186780122644187,44.58102665696131,1.1751476731748511,0.9650490306381239,73.68,30.100063,-103.78006332397462
24.16113308607614,42.657072513888664,1.1667036263794255,0.38728851601806985,76.36,30.702358,-107.06235824584961
26.73141939285702,46.85161429511163,2.1873245477725356,1.0085009912781806,74.64,30.831125,-105.47112525939941
26.51513095263158,46.60171490822637,1.8487884672800952,1.190692641087611,74.8,31.12954,-105.92953948974609
24.757870221589627,59.67102178033948,1.2426559846154912,0.8825052755923615,76.39,31.202837,-107.59283699035645
25.58719827165383,62.29403210296181,1.100287091523441,0.5382554447042305,81.1,31.77342,-112.8734203338623
25.63621703038957,64.85151634455632,1.6881655683516859,0.8153671985248712,80.85,32.590176,-113.4401756286621
27.016842917921874,45.6407658081184,1.8821261097563033,0.5207848016461734,72.37,30.943638,-103.3136378479004
24.086662595684942,41.83368212274907,2.117917881790519,0.5287495910103277,72.61,30.791931,-103.40193115234375
27.35400242690605,40.58391871715404,2.3757279138876806,0.8686192071272649,72.98,33.546974,-106.52697418212891
27.85349037706853,64.31956517117825,1.864361089398773,0.8624103816173581,74.62,33.984486,-108.60448562622071
27.56944509681764,65.33605801512024,1.8454166356284432,0.9886142235587652,76.72,33.449703,-110.16970321655273
26.24817477329069,49.485434951804805,1.61273792514395,0.4008776836323361,77.17,31.042719,-108.2127188873291
25.06409344169039,63.43359837532624,1.548366331777699,0.9966379066640751,78.99,32.68517,-111.6751692199707
26.39324354333524,45.66740008409354,1.3582781887131437,0.45560663339381,73.64,31.14718,-104.78718055725098
24.99666015299947,45.96354896582502,1.6356310034464256,0.7491512526411148,78.43,30.660912,-109.0909115600586
27.766166223587298,42.356507785110324,1.9146885393346311,0.776471079727973,72.55,32.103752,-104.65375213623047
27.84374355726777,63.12549411081755,2.453539193096266,0.8547971064178923,74.49,34.19279,-108.68279098510742
24.99252013537072,54.76717788148345,1.4230452202058337,0.5347162335017358,75.89,31.117184,-107.00718368530273
25.733584227881792,46.48910409172325,1.1985440129476048,0.4971886256454279,73.31,31.082207,-104.39220672607422
26.280320785179676,49.59546502407043,1.7233793187979383,0.9107264270779956,76.99,30.86253,-107.85252975463867
26.891834970708956,45.494416849449195,1.2553741244132854,0.5303988394253538,77.83,30.773426,-108.6034260559082
26.09973579371163,56.26068902897002,2.3391133086802953,0.9332596173164138,76.1,31.201935,-107.30193481445312
24.7953903847546,42.305394093868976,1.0466869901310112,0.7061656648642374,72.07,30.70352,-102.77351982116699
24.9882673172122,55.25064463826475,2.1736440409656965,0.8165995425701522,77.1,31.699038,-108.79903755187988
26.47231990408915,65.72796615113876,1.4832688514227577,0.8315132675716492,77.48,33.25957,-110.73957107543946
24.63903437486351,61.20711046774774,1.2334286742719827,0.7745160024747013,69.29,31.805777,-101.09577659606934
26.134447015811556,57.123716016617294,1.9976224588317177,0.36098137490430837,78.54,31.259787,-109.79978660583497
26.681789827067885,46.838620466491506,1.225650467330238,1.1844850171530186,76.31,31.91951,-108.22950988769531
25.782214239735797,43.77641474406541,1.4949498079582633,0.47095934709324183,78.37,31.277842,-109.64784156799317
26.261943526851056,65.94289812503459,2.2193373634901774,0.7462316221132643,79.33,33.40019,-112.73018844604492
27.773360081264077,55.58063140737218,1.7543874082070157,1.0985959479535707,73.2,33.029247,-106.22924728393555
25.072871296653982,62.98960475959692,2.42337616871831,0.5719902438678008,78.59,32.507687,-111.09768661499024
26.12638050302129,48.87068045210472,2.0084128707879056,0.7161267261070554,74.78,30.712294,-105.49229362487793
25.950957873598355,56.54881706763385,1.6849581640081006,0.7452064210948932,78.03,31.407192,-109.43719223022461
27.789300489086347,68.73483573575157,1.1586508372698812,0.4390164769053382,74.7,32.029846,-106.72984619140625
24.369729680372387,41.21032141466754,1.413021478616349,1.1090856302452312,70.61,31.095135,-101.70513473510742
25.40455496532394,58.73148329792019,1.3647468029424445,1.1997056560812298,72.03,31.557907,-103.58790710449219
26.020415017146718,66.27277809417215,1.2751489852669349,0.34041885213380507,74.43,32.18059,-106.61059158325196
24.255463728395327,44.46150723874872,1.9774459666538708,0.6483853392139265,73.19,30.409094,-103.59909385681152
24.935016626791665,60.75303722444233,2.2030519137997158,0.7980197616122782,76.95,32.06494,-109.01494140625
26.531808187075015,49.140745624714896,2.1265306740337158,0.8345251427632934,72.56,31.144222,-103.70422225952149
26.17946922219563,43.52393065787391,1.8290840606152194,1.1421050163853133,76.62,30.363325,-106.98332511901856
24.64498319885848,63.24124288688011,2.006253220012346,0.9359776916899065,72.21,32.68517,-104.8951692199707
24.658643945846457,66.70826008211547,1.4498555260043668,1.1104928908835923,71.29,32.93163,-104.22162918090821
24.149444888490642,43.882512726506945,2.3935875404740745,0.46329563710912297,74.52,31.086323,-105.60632278442382
26.33782510716327,44.918987228870876,2.2276734991471656,0.6560451854010427,74.79,31.268202,-106.05820182800294
27.13533182546414,52.21259432640234,1.8604391254377723,1.0726537047933338,74.1,32.391197,-106.49119720458984
24.962183571894734,69.36124243476198,2.3185826964045613,0.38669589161096074,70.85,33.106243,-103.95624313354492
27.088383875407985,58.83390266753119,1.3336440053430656,1.0733312201860148,77.92,32.295494,-110.21549407958985
25.346538136026528,55.47372117204948,2.00031560154438,0.6544054074488452,76.39,31.935886,-108.32588638305664
26.274581220559906,68.09940197176995,1.938900381442211,0.5499273076809991,78.41,32.90664,-111.31663909912109
26.837981713253182,69.46882133034427,1.1376463429988735,1.1693024057040502,79.16,33.491486,-112.65148559570312
25.49630094911912,63.45567508578675,1.695621818274619,0.3806203017740904,78.81,32.285736,-111.09573608398438
26.78328160188527,61.24723220986819,1.491596561612983,0.869820121435809,77.31,32.766453,-110.07645278930664
24.304760897259936,46.070172151743044,1.9573746778642378,0.8964590154118317,75.24,29.236877,-104.47687744140624
26.25108720967028,41.98821066086043,1.5136828780848832,1.155325282540865,77.88,32.008766,-109.8887661743164
27.615148029708532,48.93109181694166,1.7471652035910297,0.7187932905604812,73.91,31.966755,-105.87675491333007
27.733453503430173,41.680534858843195,1.1848988212289626,1.0282967570583226,76.95,33.856136,-110.80613632202149
26.414636576030663,54.13418187163458,1.5911166450727872,0.708592167952908,74.82,31.91236,-106.73235923767089
24.930951168069573,53.37471804782824,1.9045360558301172,1.0006549040763744,77.7,31.333582,-109.03358192443848
27.051602326669503,59.79660265485914,2.1636841797269195,0.7571294573561322,76.89,32.67113,-109.5611311340332
24.773674950726754,64.79060038585803,2.3305459752167255,0.9841667469032311,72.98,32.75341,-105.73341033935547
26.536157083978598,45.61487301163234,1.9090986791058633,1.112161987882894,73.74,30.59929,-104.33929084777832
26.02964174732675,50.816465540580595,1.2660961868289236,0.5531999487699535,81.78,30.391926,-112.17192581176758
25.078518269264503,47.87344838947654,1.0850760144374296,0.37800210956664576,78.35,31.259733,-109.60973320007324
25.098626884506373,44.59787972235454,2.339132465148938,0.4706953882165872,77.39,31.35954,-108.74954093933106
25.094480543861593,65.11302388855472,1.282123390254625,0.8124077885157495,76.03,32.921127,-108.95112731933594
27.337101825015722,47.782736599670386,2.4168468814404567,0.38236730032596083,75.31,32.068413,-107.37841278076172
27.423206248233686,51.29303288199391,1.9189947925328654,0.5185818090475427,72.92,31.773802,-104.69380180358887
26.99467444222416,46.904087530813904,1.1890007722400469,0.8234903942392582,77.96,32.181805,-110.14180465698242
26.91329928237779,52.743879975742445,1.3913773944998733,1.0813880224570942,69.3,31.694693,-100.99469261169433
27.584724521642553,69.90068219569946,2.083079351545069,0.7278579103877121,76.68,33.72668,-110.40668075561524
26.964975788314504,40.58150748153595,2.098959466329208,0.7845590947533139,73.49,32.563766,-106.05376647949218
26.265106859779852,62.40706535710361,1.6891714410173033,1.0805460766875634,78.06,32.948463,-111.00846343994141
24.191468303640292,52.899831662476345,2.040880983991136,1.1660473279216685,74.71,30.847998,-105.55799766540527
26.497864180947193,45.12814073055611,1.9081264158050106,0.7519950761834031,73.74,31.268202,-105.00820182800292
24.274556540330586,67.81041093198098,1.763065460031585,0.9843566219493536,72.53,32.020466,-104.55046585083008
25.22348027002098,45.47780907284389,2.014979512786459,1.1653429083993672,77.18,30.348158,-107.52815788269044
27.125056632804515,66.95204575830778,1.84885072417288,0.8306735934104317,80.39,33.857487,-114.24748672485352
26.34263193516242,58.58805281900546,1.8992734695546933,0.8553467750636008,76.19,32.494442,-108.68444198608398
26.70001785433723,54.72818003368908,1.5396022539736358,1.0904470922516305,75.27,31.221825,-106.49182464599609
24.942692792636937,52.53454933445148,2.425136163111695,0.86363167553716,78.53,32.074047,-110.60404708862305
26.84427995694257,51.972789800090986,1.7642777305880983,0.6658272099924409,77.64,31.874191,-109.51419128417969
26.19501328241797,43.03170749128299,2.2063723722238646,0.602082809893451,75.03,31.207582,-106.23758247375488
24.007862536743776,54.25995570235185,2.0289058082150295,0.919158382393731,74.05,29.951668,-104.00166778564453
24.418360157469575,48.16773573994655,1.596579515468757,1.1867706824511577,72.55,30.126833,-102.67683296203613
27.079806230839672,56.0063837039347,1.377916509922341,0.9578437768964849,80.09,32.268036,-112.35803588867188
24.095177027229603,58.88955811426128,2.040867790028453,0.5094779838352372,71.99,30.968908,-102.95890830993652
24.700491324407764,41.81814847858307,1.1336506274429539,1.0799299097718051,75.13,31.976555,-107.10655487060546
26.83973833276813,67.95567697372599,1.9381754505963888,0.33579269359090846,78.87,32.941223,-111.81122314453125
26.242970170267014,51.550036615305906,2.1879097713063778,0.32690407583377606,78.43,31.221972,-109.65197151184083
24.726578473353594,54.616651059570486,1.6638289133117705,0.7277650542843932,73.12,31.351973,-104.47197257995606
24.445665073151293,42.47348413972857,1.6299133613584527,0.6388465478960785,73.32,30.348475,-103.66847450256347
24.725747432676584,58.70593623988702,2.4700402915344246,0.6516956643301215,69.7,31.789114,-101.48911399841309
27.30060902745224,51.647521478559185,1.7924440804774138,1.1510265469160905,75.64,32.63763,-108.27763046264648
24.51112272963237,64.81846970945142,1.899678360050363,0.4690420141999001,71.38,31.97165,-103.35164916992187
26.598742350667695,47.442740232510076,1.54769107279539,0.3486164891708805,75.96,30.947462,-106.90746208190917
